entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000070,船舶监测报警系统_显示单元,Equipment,提供彩色图形、模拟仪表及报警列表显示的人机界面；系统人机界面显示设备；用于人机交互的操作面板设备，布置有轨迹球和键盘,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1;机舱微机监测报警系统说明书::chunk_2;机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000071,船舶监测报警系统_测速传感器,Equipment,采用磁电式原理的转速测量外部设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000072,船舶监测报警系统_热电偶传感器,Equipment,支持多种镍铬、铂铑等类型的温度测量外部设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000073,船舶监测报警系统_热电阻传感器,Equipment,支持铂电阻和铜电阻类型的温度测量外部设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000074,船舶监测报警系统_轮机长室报警延伸单元,Equipment,延伸至轮机长室的报警终端设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000075,船舶监测报警系统_过程变送器,Equipment,用于压力、液位、电流、电压等物理量转换的外部变送设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000076,船舶监测报警系统_驾控台报警延伸单元,Equipment,延伸至驾驶控制台的报警终端设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000077,驾驶台航行值班报警系统_主控单元,Equipment,系统核心逻辑处理与控制设备；系统核心控制与逻辑处理设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3;GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000078,驾驶台航行值班报警系统_值班官员延伸单元,Equipment,延伸至值班官员处的报警提示设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000079,驾驶台航行值班报警系统_左右翼复位单元,Equipment,安装在驾驶台左右翼的防水复位设备；系统左右翼位置的复位操作设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3;GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000080,驾驶台航行值班报警系统_报警延伸选择单元,Equipment,用于选择报警信号延伸路径的设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000081,驾驶台航行值班报警系统_热释传感器自动复位单元,Equipment,基于热释传感器技术的自动复位设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000082,驾驶台航行值班报警系统_电源单元,Equipment,为系统提供电力供应的独立设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000083,驾驶台航行值班报警系统_输出接线单元,Equipment,负责系统信号输出与外部接线的设备；系统外部信号输入输出接线处理设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3;GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000084,驾驶台航行值班报警系统_驾驶室复位单元,Equipment,安装在驾驶室用于复位报警的设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000085,驾驶室_主车钟,Equipment,驾驶室发出主机指令的输入设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000086,驾驶室_应急车钟,Equipment,应急情况下发出主机指令的输入设备；驾驶室用于紧急通讯的车钟设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000087,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_操纵命令与齿轮箱转向不一致,FaultCause,操纵器命令与齿轮箱实际转向不一致导致错向故障的原因,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000088,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_重要参数故障,FaultCause,遥控系统电源供应中断导致系统无法电控的故障原因；根据船舶规范要求的重要参数超出设定极限；遥控装置气源压力低于整定值或完全失压的故障原因,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000089,机舱总线制监测报警系统_未收到主控单元信息,FaultCause,导致通讯灯不闪烁的通讯中断原因,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000090,水油气超温超压,FaultCause,导致系统报警的水油气温度或压力超过限定值的原因,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000091,水油液位超限,FaultCause,导致系统报警的水或油液位超过限定值的原因,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000092,电网绝缘故障,FaultCause,导致系统报警的电网绝缘性能异常原因,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000093,船舶监测报警系统_UPS 电源单元_未及时关闭,FaultCause,主电源正常断电时未执行 UPS 关闭操作导致故障的诱因,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6,,机舱微机监测报警系统说明书.md
ENT_000094,船舶监测报警系统_主机_外界谐波干扰,FaultCause,可能影响系统的外界谐波干扰源,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000095,船舶监测报警系统_主机_检测点参数越限,FaultCause,导致报警的检测点参数超限原因,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000096,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_PLC 微机工作不正常,FaultPhenomenon,PLC 主控单元出现运行异常或功能失效的状态,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000097,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_管路堵塞,FaultPhenomenon,因管内杂物未清除导致的气路流通异常现象,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000098,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控面板显示异常,FaultPhenomenon,因管路杂物冲击导致的阀门部件物理损坏现象；管路连接处或本体存在的气密性失效现象；因铁屑焊渣灰尘导致的设备外观及防护层损坏现象；遥控系统工作气源供应中断的异常状态；遥控系统气源和电源都中断时需要直接人工操纵的紧急状态；故障降速信号触发后主机自动降低转速的现象；故障停车信号触发后主机转速降为 0 的现象；主机转速高于超速设定值时触发的自动停车保护现象；螺旋桨转向与遥控指令不符且超过规定时间的故障状态；因失气自保阀动作导致遥控功能暂时丧失的状态；遥控操作面板显示内容错误或无显示的现象；系统面板出现故障报警指示的状态,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000099,机舱总线制监测报警系统_参数越限报警,FaultPhenomenon,监测参数超过设定限值时触发的系统报警现象；报警发生时声响器发声且指示灯亮的综合现象,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000100,机舱总线制监测报警系统_通讯灯不闪烁,FaultPhenomenon,报警发生时对应指示灯闪烁的频率异常现象；采集或显示单元通讯指示灯异常不闪烁的故障现象,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1;机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000101,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_三口气源同时失气,FaultPhenomenon,换向阀三个控制口的气源压力同时丧失的异常故障状态,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000102,船舶监测报警系统_UPS 电源单元_电池耗尽损坏,FaultPhenomenon,UPS 电池因过度放电导致的硬件永久性损坏现象,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6,,机舱微机监测报警系统说明书.md
ENT_000103,船舶监测报警系统_主机_主机故障,FaultPhenomenon,主机运行异常导致备用主机需投入的故障状态；主机发生的通用故障现象,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1;机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000104,船舶监测报警系统_主机_参数越限报警,FaultPhenomenon,监测参数超过设定阈值触发的报警,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000105,驾驶台航行值班报警系统_航行值班故障,FaultPhenomenon,系统通过通信协议上报的航行值班功能 malfunction 故障现象,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000106,驾驶台航行值班报警系统_视觉报警,FaultPhenomenon,系统通过通信协议上报的视觉信号报警现象；系统通过通信协议上报的声音信号报警现象，涵盖多通道音频；系统通过通信协议上报的紧急呼叫报警现象,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000107,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_1.25 倍额定气压试验值,Parameter,气压密封性试验所需的压力参数标准,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000108,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_临界转速上限,Parameter,遥控控制单元自动避开临界转速的上限值；遥控控制单元自动避开临界转速的下限值,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000109,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_倾斜摇摆环境条件,Parameter,船舶各方向倾斜摇摆及垂直加速度的耐受参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000110,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_减震橡胶垫规格,Parameter,装置公用底座安装所需的减震材料厚度参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000111,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_双气源净化装置_输出气压 0.6MPa,Parameter,设备外壳防尘防水的 IP 防护等级指标；气源失气时调速器转速设定值保持不变的时间参数；可根据实船情况在现场调整的系统控制参数；系统控制的柴油机转速调节百分比范围；遥控手柄的前进、中位、倒退档位数量配置；系统正常工作所需的压缩空气压力范围；进入系统气源处理装置前的空气压力要求；系统主供电电源的电压及波动范围要求；系统备用供电电源的电压及波动范围要求；系统单台设备运行时的最大功率消耗；遥控操纵器输出的转速控制气压范围；遥控操纵器手柄的物理旋转角度范围；失气压力控制器触发保护动作的压力阈值；描述设备防尘防水能力的技术指标，文中明确为 IP22；描述操纵器的物理操作形态，文中明确为手柄式；各档位转速指令的具体数值，支持分别设定或修改；定义操纵器支持的调速控制逻辑，支持有级或无级方式；定义输出指令的档位数量及分布，通常分为 9 档；显示当前遥控系统的控制位置模式如驾控或机旁；显示主推进装置的实际运行状态如正车倒车或空车；机舱控制箱可指示驾驶室各种运行指令及操作状态的功能参数；电源设备主供电回路的标准输入电压参数；电源设备稳定输出的直流工作电压参数；电源设备在主备供电间自动切换的功能特性；双气源净化装置要求的船厂低压气瓶输入压缩空气压力值；双气源净化装置处理后输出至机舱阀箱的稳定压缩空气压力值；触发飞车保护功能的主机转速阈值参数；遥控显示控制板上用于指示尾轴正转向、倒转向或错向状态的参数；遥控显示控制板上用于指示应急停车、安全越控、故障停车、故障降速及超速状态的参数；正倒车控制阀的空车设定位置参数；控制方式选择阀的机旁控制设定位置参数；控制方式选择阀扳至遥控模式时的档位参数；遥控操纵器手柄在完车或备车前应放置的空车档位；操纵器内精密压力阀的起始输出压力设定值,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_11;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_14;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_6;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000112,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_失气报警阈值 0.45MPa,Parameter,触发失气声光报警的气源压力下限值,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000113,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_振动环境条件_往复机械处所,Parameter,一般安装位置处的振动频率与振幅耐受参数；往复机械及其类似处所的振动频率与加速度耐受参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000114,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_最大合排时间 2 秒,Parameter,主机换向动作所需时间上限；PLC 微机设定的齿轮箱合排或脱排最大时间间隔；齿轮箱从顺车直接拉回倒车或反之的换向延时标准值,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000115,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_空气过滤精度,Parameter,空气过滤器对杂质颗粒的过滤能力指标,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_6,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000116,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_紫铜管规格,Parameter,遥控系统管路铺设所需的材料尺寸参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000117,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_绝缘电阻,Parameter,系统电气绝缘性能指标,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000118,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_脱排延时 2 秒,Parameter,操纵手柄拉回空车后齿轮箱脱排的延时时间,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000119,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_切换开关档位设置,Parameter,切换开关的驾控、机控、备车、完车四种位置配置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000120,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_工作角色模式,Parameter,ATE 在不同操纵位置下的发令器、回令器或复示器角色,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000121,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_联络信号内容,Parameter,通过 ATE 联系的控制位置转换及备车完车请求应答信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000122,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_错向保护时间 15S,Parameter,判定错向故障所需的指令与实际转向不符的持续时间,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000123,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_阀箱_比例阀_输出压力,Parameter,比例阀输出的控制气压范围,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000124,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_阀箱_膜片执行器_输出位移量,Parameter,膜片执行器产生的机械位移范围；膜片执行器输出的力矩特性,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000125,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_高温高湿环境条件,Parameter,系统正常运行的环境温度范围；系统不失效的最高环境温度；系统正常运行的环境湿度条件；温度高达 45 摄氏度时相对湿度 95% 的运行极限参数；温度高于 45 摄氏度时相对湿度 70% 的运行极限参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000126,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_齿轮箱油压检测板_配置类型,Parameter,该检测板在系统中的选配或标配属性,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000127,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_齿轮箱油压检测板_顺倒车合排信号,Parameter,检测板输出的齿轮箱顺车或倒车合排状态信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000128,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_齿轮箱脱排指令,Parameter,遥控装置发出的控制齿轮箱离合器脱离的命令参数；遥控装置发出的控制齿轮箱离合器结合的命令参数；遥控装置发出的控制齿轮箱正倒车换向的命令参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000129,机舱总线制监测报警系统_24 路系统标准配置,Parameter,系统由三块采集模块和四个 24 路显示单元组成的配置参数；系统由一块采集模块和两个 16 路显示单元组成的配置参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4,,机舱总线制监测报警使用说明书.md
ENT_000130,机舱总线制监测报警系统_32 路开关量采集能力,Parameter,数据采集模块支持的开关量信号采集路数参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000131,机舱总线制监测报警系统_RS-485 通讯接口,Parameter,数据采集模块与外部设备进行数据通讯的物理接口标准,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5,,机舱总线制监测报警使用说明书.md
ENT_000132,机舱总线制监测报警系统_工作环境温度,Parameter,设备可靠工作允许的环境温度范围,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2,,机舱总线制监测报警使用说明书.md
ENT_000133,机舱总线制监测报警系统_工作环境湿度,Parameter,设备可靠工作允许的环境相对湿度上限,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2,,机舱总线制监测报警使用说明书.md
ENT_000134,机舱总线制监测报警系统_工作电压,Parameter,系统正常工作所需的直流电源电压及容差范围,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2,,机舱总线制监测报警使用说明书.md
ENT_000135,机舱总线制监测报警系统_报警延时 2-5 秒,Parameter,采集主控单元报警采集点的信号延时参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000136,机舱总线制监测报警系统_报警数据采集模块_外部接口功能说明,Parameter,定义模块上 J7 通讯口与 J8 电源接口的功能属性,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_7,,机舱总线制监测报警使用说明书.md
ENT_000137,机舱总线制监测报警系统_报警数据采集模块_输入公共端分组说明,Parameter,描述 32 路开关量输入分为 4 组公共端 COM1 至 COM4 的接线规格,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_7,,机舱总线制监测报警使用说明书.md
ENT_000138,机舱总线制监测报警系统_接收器最小灵敏度,Parameter,通讯接收器最小灵敏度电压参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000139,机舱总线制监测报警系统_显示单元推荐安装位置,Parameter,显示单元可安装的驾控台、监视台等位置参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4,,机舱总线制监测报警使用说明书.md
ENT_000140,机舱总线制监测报警系统_显示路数配置,Parameter,报警显示单元支持的 16 路或 24 路显示配置参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000141,机舱总线制监测报警系统_最大传输速率,Parameter,通讯总线最大数据传输速率参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000142,机舱总线制监测报警系统_最大连接节点数,Parameter,总线最大可连接的驱动器和收发器数量参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000143,机舱总线制监测报警系统_最大采集点数,Parameter,数据采集模块最多可采集的开关量报警点数参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000144,机舱总线制监测报警系统_通讯传输距离,Parameter,RS-485 总线最大传输距离参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000145,机舱总线制监测报警系统_通讯电缆选型规格,Parameter,RS-485 总线建议使用的船用双芯通讯双绞屏蔽电缆及截面积要求；系统电源线最小截面积及 CEFP 型通讯电缆要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6,,机舱总线制监测报警使用说明书.md
ENT_000146,机舱总线制监测报警系统_防护等级,Parameter,设备外壳对固体异物和水的防护级别,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2,,机舱总线制监测报警使用说明书.md
ENT_000147,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_控制口配置,Parameter,换向控制阀具备正车、倒车和停车三个独立气压控制口的参数要求,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
