entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000130,发动机安全管理系统_冷却系统_热控制阀,Component,连接加热单元时加注冷却剂需打开的系统热控制阀门,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19,,D16维护保养手册.md
ENT_000131,发动机安全管理系统_冷却系统_膨胀箱,Component,冷却系统膨胀水箱，用于容纳冷却液热膨胀及补液；冷却系统用于观察液位和膨胀的容器组件,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000132,发动机安全管理系统_冷却系统_阳极,Component,用于海水冷却系统的电防腐牺牲阳极部件,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000133,发动机安全管理系统_发动机_交流发电机,Component,发动机配套的核心发电模块,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000134,发动机安全管理系统_发动机_传动皮带,Component,发动机附件驱动皮带，需检查张紧度与磨损情况；发动机驱动附件的传动皮带组件,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000135,发动机安全管理系统_发动机_发动机控制模块,Component,发动机核心电子控制单元单板,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000136,发动机安全管理系统_发动机_增压空气冷却器,Component,发动机增压空气冷却装置，降低进气温度提高效率,D16维护保养手册,D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000137,发动机安全管理系统_发动机_涡轮增压器,Component,发动机进气增压核心部件，运行时产生高温和高速旋转；发动机进气增压核心模块,D16维护保养手册,D16维护保养手册::chunk_0;D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000138,发动机安全管理系统_发动机_皮带张紧器,Component,发动机传动皮带的自动张紧模块，无需手动调整,D16维护保养手册,D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19,,D16维护保养手册.md
ENT_000139,发动机安全管理系统_发动机_空气过滤器,Component,防止异物进入发动机入口的关键防护组件,D16维护保养手册,D16维护保养手册::chunk_0,,D16维护保养手册.md
ENT_000140,发动机安全管理系统_增压空气系统_增压空气管,Component,增压空气输送管路组件,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000141,发动机安全管理系统_排气系统_排气弯管,Component,涡轮增压器连接的排气部件,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000142,发动机安全管理系统_操舵器_电动操舵器,Component,操舵系统内的电动执行机构，需检查油位及连杆,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000143,发动机安全管理系统_润滑系统_机油过滤器,Component,润滑系统核心过滤部件，需定期更换以保机油清洁,D16维护保养手册,D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000144,发动机安全管理系统_燃油系统_压力表,Component,双联过滤器装配的压力监测仪表,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000145,发动机安全管理系统_燃油系统_手泵,Component,燃油系统手动输油泵，用于排除空气或预供燃油；燃油系统手动排气泵组件,D16维护保养手册,D16维护保养手册::chunk_11;D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000146,发动机安全管理系统_燃油系统_燃油过滤器,Component,燃油系统核心过滤部件，防止杂质进入发动机；燃油系统中的核心过滤组件,D16维护保养手册,D16维护保养手册::chunk_11;D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000147,发动机安全管理系统_燃油系统_细过滤器,Component,发动机标配安装的燃油精细过滤组件,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000148,发动机安全管理系统_燃油系统_预过滤器,Component,船用装置可选安装的燃油预处理过滤组件,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000149,DiagnosticMethod_Check Fault Code,DiagnosticMethod,通过显示屏查看故障号码及内容的诊断方法；读取并检查系统存储故障代码的诊断方法,D8操作手册,D8操作手册::chunk_12;D8操作手册::chunk_21,,D8操作手册.md
ENT_000150,DiagnosticMethod_Check GPS Antenna,DiagnosticMethod,检查 GPS 天线是否被遮挡或自由移动的诊断方法,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000151,DiagnosticMethod_Check Joystick Center Position,DiagnosticMethod,检查操纵杆是否处于中心位置以确认停靠模式激活条件,D8操作手册,D8操作手册::chunk_15,,D8操作手册.md
ENT_000152,DiagnosticMethod_Fuel Consumption Check,DiagnosticMethod,航行前计算距离和燃油消耗量的检查方法,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000153,DiagnosticMethod_Read Engine Data,DiagnosticMethod,授权车间读取计算机记录的发动机数据,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000154,DiagnosticMethod_Visual Inspection Before Start,DiagnosticMethod,启动前及停机后对发动机舱进行目视检查的方法,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000155,Marine Engine System_DiagnosticMethod_Check Key ID,DiagnosticMethod,通过面板检查电子钥匙 ID 是否与系统注册一致的诊断方法,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000156,Marine Engine System_DiagnosticMethod_View EVC Info,DiagnosticMethod,通过菜单查看已安装配件、部件和软件版本的诊断方法,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000157,Marine Engine System_DiagnosticMethod_Visual Inspection,DiagnosticMethod,起动前和停止后对发动机及舱室进行目视检查,D8操作手册,D8操作手册::chunk_24,,D8操作手册.md
ENT_000158,Volvo Penta Engine_Cooling System_Cooling Water Inlet Check,DiagnosticMethod,每次保养时检查冷却水旋塞操作及进水口格栅,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000159,Volvo Penta Engine_Diagnostic_Battery Voltage Check,DiagnosticMethod,使用电压表检查电池充电状态和寿命的诊断方法,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000160,Volvo Penta Engine_Diagnostic_Cylinder Measurement,DiagnosticMethod,通过测量气缸尺寸来确定活塞安装可行性或缸体更换必要性的检测手段,D8维护保养手册,D8维护保养手册::chunk_6,,D8维护保养手册.md
ENT_000161,Volvo Penta Engine_Diagnostic_Engine Room Condensation Check,DiagnosticMethod,检查发动机舱有无冷凝情况以确保通风良好的诊断步骤,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000162,Volvo Penta Engine_Diagnostic_VODIA Software Check,DiagnosticMethod,使用 VODIA 工具读取重置参数及故障码,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000163,Volvo Penta Engine_Lubrication System_Oil Analysis,DiagnosticMethod,沃尔沃遍达机油分析，检测磨损颗粒及污染物,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000164,Volvo Penta Engine_Maintenance_Compressor Oil Check,DiagnosticMethod,压缩机油位检查及加注方法,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000165,Volvo Penta Engine_Maintenance_General Visual Inspection,DiagnosticMethod,发动机起动前后目视检查通用方法,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000166,Volvo Penta Engine_Steering System_Electric Steering Unit_Linkage Inspection,DiagnosticMethod,检查操舵器螺栓接头固定情况及执行器与舵之间连杆是否受束缚,D8维护保养手册,D8维护保养手册::chunk_21,,D8维护保养手册.md
ENT_000167,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,通过油尺检查机油液位的诊断方法；通过量油尺检查变速箱油位的诊断方法；检查电动操舵器油位的诊断方法,D8维护保养手册,D8维护保养手册::chunk_12;D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20,,D8维护保养手册.md
ENT_000168,Volvo Penta Engine_Transmission System_Exhaust Plate Inspection,DiagnosticMethod,检查排气板白色部分及密封件磨损情况的诊断方法,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000169,Volvo Penta Engine_Transmission System_Shaft Seal Inspection,DiagnosticMethod,检查轴填料函泄漏与裂纹的诊断步骤,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20,,D8维护保养手册.md
ENT_000170,发动机安全管理系统_传动装置_升船后测试,DiagnosticMethod,升船后尽快进行的驱动装置测试，包含 DPH 倾斜及运行器情况检查,D16维护保养手册,D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000171,发动机安全管理系统_冷却系统_检查冷却剂液位,DiagnosticMethod,在发动机冷却状态下检查膨胀箱液位的诊断步骤,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15,,D16维护保养手册.md
ENT_000172,发动机安全管理系统_机油分析,DiagnosticMethod,通过机油样本检测系统状态的诊断方法,D16维护保养手册,D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000173,发动机安全管理系统_润滑系统_油位检查,DiagnosticMethod,停止发动机几分钟后检查机油油位是否在标准范围内,D16维护保养手册,D16维护保养手册::chunk_6,,D16维护保养手册.md
ENT_000174,发动机安全管理系统_润滑系统_泄漏检查,DiagnosticMethod,起动发动机后检查过滤器及周边管路是否出现泄漏,D16维护保养手册,D16维护保养手册::chunk_6,,D16维护保养手册.md
ENT_000175,Marine Engine System_4 Inch Screen,Equipment,沃尔沃遍达控制系统可选补充的 4 英寸显示器,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000176,Marine Engine System_7 Inch Screen,Equipment,7 英寸显示器，用于查看和控制沃尔沃遍达控制系统中所有已安装的功能,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000177,Marine Engine System_Autopilot,Equipment,自动操舵仪系统，包含罗盘单元和显示器，用于保持直线航线；自动操舵仪设备，用于自动保持或调整航向,D8操作手册,D8操作手册::chunk_15;D8操作手册::chunk_16,,D8操作手册.md
ENT_000178,Marine Engine System_Battery Management System,Equipment,负责管理船只电源分配和电池状态的核心设备,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000179,Marine Engine System_Control Device,Equipment,控制装置，包含单杆或双杆控制单元用于换档和油门,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000180,Marine Engine System_Dynamic Positioning System,Equipment,通过 GPS 和罗盘信号帮助固定船只位置和航向的动态定位系统,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000181,Marine Engine System_EVC System,Equipment,电子船舶控制系统，用于发动机齿轮及操舵控制的整套系统,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000182,Marine Engine System_Electronic Key Panel,Equipment,电子钥匙面板，用于解锁 EVC 系统及激活主站,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000183,Marine Engine System_Engine,Equipment,船舶动力核心设备，需进行起动前目视检查,D8操作手册,D8操作手册::chunk_24,,D8操作手册.md
ENT_000184,Marine Engine System_External Steering,Equipment,沃尔沃遍达外部舵设备，可连接第三方控制系统；外部转向系统，与动力升降系统协同工作；外部转向设备，包括方向盘等机械转向机构,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_14;D8操作手册::chunk_16;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000185,Marine Engine System_Fuel Tank,Equipment,存储燃油并提供油位监测数据的独立容器设备,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000186,Marine Engine System_Glass Cockpit Display,Equipment,玻璃驾驶舱显示器，可开启和关闭的显示设备；玻璃驾驶舱显示器，显示警告信息和仪表数据；玻璃驾驶舱显示屏，用于显示系统状态和参数；玻璃驾驶舱显示设备,D8操作手册,D8操作手册::chunk_13;D8操作手册::chunk_14;D8操作手册::chunk_16;D8操作手册::chunk_30,,D8操作手册.md
ENT_000187,Marine Engine System_Helm Station,Equipment,船舶舵台控制站，负责激活系统与控制指令输入,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000188,Marine Engine System_Information Display,Equipment,显示发动机操作信息、消息及警报的集中显示屏；用于显示消息、警告和故障代码的信息显示设备,D8操作手册,D8操作手册::chunk_12;D8操作手册::chunk_21,,D8操作手册.md
ENT_000189,Marine Engine System_Instrumentation System,Equipment,包含各类发动机仪表的选装设备集合,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000190,Marine Engine System_Interceptor Trim System,Equipment,扼流式压浪板系统，用于调整船只纵倾和横滚角的独立设备,D8操作手册,D8操作手册::chunk_19,,D8操作手册.md
ENT_000191,Marine Engine System_Joystick,Equipment,用于停靠和操纵的核心控制设备，支持多方向移动控制；用于船舶操纵的核心控制设备，支持转向和驱动功能；船舶操纵杆控制设备,D8操作手册,D8操作手册::chunk_15;D8操作手册::chunk_16;D8操作手册::chunk_30,,D8操作手册.md
ENT_000192,Marine Engine System_Local Helm Station,Equipment,本地舵站，具有最高控制优先级的独立操纵设备,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000193,Marine Engine System_Main Helm Station,Equipment,主舵站，优先级低于本地站但高于远程站的操纵设备,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000194,Marine Engine System_Power Trim System,Equipment,动力升降系统，包含控制面板用于调节驱动装置角度,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000195,Marine Engine System_Remote Helm Station,Equipment,远程舵站，受本地和主舵站控制的操纵设备,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000196,Marine Engine System_Reverse Gear,Equipment,发动机传动系统的倒档齿轮箱设备,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000197,Marine Engine System_SDM Cabinet,Equipment,包含断路器和保险丝的配电控制柜,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000198,Marine Engine System_Sea Water Filter,Equipment,用于过滤海水杂质的独立过滤设备,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000199,Marine Engine System_Sea Water Pump,Equipment,海水系统中的核心泵送设备,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000200,Marine Engine System_Start Stop Panel,Equipment,起动停止面板，包含发动机起动与停止控制按钮,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000201,Marine Engine System_Stern Drive,Equipment,船尾驱动装置，受防腐系统保护的核心推进部件；船舶尾部驱动装置设备,D8操作手册,D8操作手册::chunk_19;D8操作手册::chunk_30,,D8操作手册.md
ENT_000202,Volvo Penta Engine,Equipment,沃尔沃遍达发动机主体成套设备；沃尔沃遍达发动机主体设备；沃尔沃遍达发动机整体设备,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28;D8维护保养手册::chunk_3;D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000203,Volvo Penta Engine_Diagnostic System_VODIA Tool,Equipment,VODIA 诊断工具，用于读取参数和故障码,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000204,Volvo Penta Engine_Lubrication System_Oil Sampling Kit,Equipment,润滑油取样套件，包含真空泵及取样瓶等工具,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000205,Volvo Penta Engine_Transmission System_Oil Change Adapter,Equipment,配合油泵使用的专用适配器工具,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000206,Volvo Penta Engine_Transmission System_Oil Extraction Pump,Equipment,用于更换变速器油的抽油泵设备,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000207,发动机安全管理系统_SCR 系统,Equipment,选择性催化还原处理成套设备,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000208,发动机安全管理系统_传动装置,Equipment,与发动机配套的传动及驱动装置设备,D16维护保养手册,D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000209,发动机安全管理系统_冷却系统,Equipment,负责发动机温度控制的独立子系统；发动机安全管理系统下的冷却循环设备,D16维护保养手册,D16维护保养手册::chunk_1;D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19,,D16维护保养手册.md
ENT_000210,发动机安全管理系统_发动机,Equipment,系统内的核心动力设备，涉及机械运转与电气控制；系统内的核心动力主体设备；系统内的核心发动机主体设备；发动机主体成套设备；发动机安全管理系统下的核心动力设备,D16维护保养手册,D16维护保养手册::chunk_0;D16维护保养手册::chunk_1;D16维护保养手册::chunk_11;D16维护保养手册::chunk_16;D16维护保养手册::chunk_17;D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000211,发动机安全管理系统_增压空气系统,Equipment,发动机增压进气成套设备,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000212,发动机安全管理系统_排气系统,Equipment,发动机废气排放成套设备,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000213,发动机安全管理系统_操舵器,Equipment,船舶操舵装置设备，需特定 ATF 油维护,D16维护保养手册,D16维护保养手册::chunk_4,,D16维护保养手册.md
ENT_000214,发动机安全管理系统_润滑系统,Equipment,负责发动机机械润滑的独立子系统；负责发动机润滑管理的子系统设备,D16维护保养手册,D16维护保养手册::chunk_1;D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000215,发动机安全管理系统_燃油系统,Equipment,负责发动机燃料供给的独立子系统；发动机燃油供给与管理成套设备,D16维护保养手册,D16维护保养手册::chunk_1;D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000216,发动机安全管理系统_电气系统,Equipment,负责全船电气控制与配电的子系统,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000217,发动机安全管理系统_电池,Equipment,为发动机起动和控制电路提供电能的储能设备；系统内的电力存储与启动设备,D16维护保养手册,D16维护保养手册::chunk_0;D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000218,FaultCause_Bending Fuel Pipes,FaultCause,违规弯曲燃油高压管路导致物理开裂,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000219,FaultCause_Chemical Contact,FaultCause,皮肤直接接触有害化学品或油污的原因,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000220,FaultCause_Cold Idling,FaultCause,冷态发动机长时间空转导致的潜在故障诱因,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000221,FaultCause_Cold Weather,FaultCause,气温寒冷导致发动机启动困难,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000222,FaultCause_Component Contamination,FaultCause,系统组件清洁度不足含有污物导致故障的原因,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000223,FaultCause_DPS Antenna Fault,FaultCause,DPS 天线硬件故障导致系统无法激活的原因,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000224,FaultCause_Disconnecting Switch While Running,FaultCause,发动机运行时断开主开关电流导致电气系统冲击,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000225,FaultCause_Electromagnetic Interference,FaultCause,无线电发射机产生的强电磁信号干扰系统运行,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000226,FaultCause_Engine Stop During Maneuver,FaultCause,在倒档操纵期间发动机停止运转的故障诱因,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000227,FaultCause_Environmental Conditions,FaultCause,风浪水流等环境条件导致定位精度下降,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000228,FaultCause_Excessive Trim Angle,FaultCause,过度纵倾角，导致气蚀和螺旋桨松动,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000229,FaultCause_Exhaust Wake Inhalation,FaultCause,船尾低压区将废气吸入驾驶舱导致中毒的原因,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000230,FaultCause_Foreign Objects In Inlet,FaultCause,空气入口管中含有异物或工具遗留导致机械损伤,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000231,FaultCause_Fuel Penetration Into Tissue,FaultCause,高压燃油渗入人体组织导致感染败血病,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000232,FaultCause_GPS Signal Weakness,FaultCause,GPS 信号强度不足导致定位功能受限的原因,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000233,FaultCause_High Corrosion Environment,FaultCause,高腐蚀环境导致保护系统报警或需要调整模式的原因,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000234,FaultCause_High Pressure Water Cleaning,FaultCause,使用高压水清洗发动机导致的部件损伤,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000235,FaultCause_High Speed Shifting,FaultCause,在高发动机转速下进行换档操作的故障诱因,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000236,FaultCause_Hot Fluid Or Surface,FaultCause,冷却液或润滑油在高温高压状态下接触人体,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000237,FaultCause_Joystick Not Neutral,FaultCause,操纵杆未处于空档位置导致系统无法接合的原因,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000238,FaultCause_Overload Stress,FaultCause,产品或部件承受过度负载或应力导致损坏,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000239,FaultCause_Prolonged Cranking,FaultCause,起动马达接合时间超过最大激活时限,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000240,FaultCause_Sliding Function Unavailable,FaultCause,滑动功能未校准或故障导致 DPS 无法接合的原因,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000241,FaultCause_Spark Or Open Flame,FaultCause,意外火花、明火或吸烟引发的点火源,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000242,FaultCause_Speed Factor Mismatch,FaultCause,速度系数设置错误导致速度计显示异常的原因；速度因子不匹配原因，导致转速表显示错误值,D8操作手册,D8操作手册::chunk_12;D8操作手册::chunk_13,,D8操作手册.md
ENT_000243,FaultCause_Sunlight Exposure,FaultCause,长期暴露于强烈阳光下导致设备损坏的原因,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000244,FaultCause_Third Party System Fault,FaultCause,使用第三方系统导致的功能损坏或人身伤害,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000245,FaultCause_Unauthorized Modification,FaultCause,未经授权改装发动机、EVC 系统或管路安装,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000246,FaultCause_Vessel Speed Too High,FaultCause,船速超过系统允许的最大激活速度限制的原因,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000247,FaultCause_Wrong Battery Polarity,FaultCause,电池正负极接线错误引发电气设备损坏,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000248,FaultCause_Wrong Fuel Quality,FaultCause,使用非推荐燃油导致燃料控制机构结合或排放超标,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000249,FaultCause_Wrong Oil Coolant Quality,FaultCause,使用错误粘度机油或不正确混合冷却剂,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000250,Marine Engine System_FaultCause_Air In Fuel System,FaultCause,燃油系统中混入空气导致运行异常的故障原因；燃油中混入水分导致发动机故障的原因,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000251,Marine Engine System_FaultCause_Depth Sensor Failure,FaultCause,因传感器不工作或损坏导致信号丢失的根本原因,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000252,Marine Engine System_FaultCause_Disconnect While Running,FaultCause,发动机运行时断开电路导致的故障,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000253,Marine Engine System_FaultCause_Filter Blockage,FaultCause,海水过滤器被颗粒污泥堵塞,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000254,Marine Engine System_FaultCause_Fuel Corrosion,FaultCause,生物柴油对燃油系统密封件材料的腐蚀,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000255,Marine Engine System_FaultCause_High FAME Content,FaultCause,高含量生物柴油导致的真菌细菌滋生原因,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000256,Marine Engine System_FaultCause_Terminal Oxidation,FaultCause,电池电极氧化物导致接触不良,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000257,Volvo Penta Engine_Fault_Battery Connection Loose,FaultCause,电池连接松动可能导致电气系统损坏的原因,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000258,Volvo Penta Engine_Fault_Battery Terminal Oxidation,FaultCause,电池电极和终端上的污染物和氧化物积累,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000259,Volvo Penta Engine_Fault_Component Contamination,FaultCause,组件表面或内部存在污物导致的故障诱因,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000260,Volvo Penta Engine_Fault_Fuel Pipe Bending,FaultCause,违规弯曲或拉直燃油高压管导致的故障诱因,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000261,Volvo Penta Engine_Fault_Wrong Battery Polarity,FaultCause,电池正负极连接错误导致的故障诱因,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000262,Volvo Penta Engine_Lubrication System_High Oil Level,FaultCause,机油液位过高，可能导致油耗增加或部件损坏,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000263,Volvo Penta Engine_Lubrication System_Low Oil Level,FaultCause,机油液位过低，可能导致润滑不足及发动机过热,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
