rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000087,Rosemount 3051S 无线压力变送器_LCD 显示屏,Component,HAS_PARAMETER,Rosemount 3051S 无线压力变送器_LCD 工作温度,Parameter,LCD 显示屏具有特定的工作温度参数限制,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_000088,Rosemount 3051S 无线压力变送器_O 形圈泄漏风险,SafetyNote,PREVENTS,Rosemount 3051S 无线压力变送器_导压管泄漏,FaultCause,注意 O 形圈密封防止导致过程介质泄漏,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_000089,Rosemount 3051S 无线压力变送器_RF 避雷器,Component,CONNECTS_TO,Rosemount 3051S 无线压力变送器_同轴电缆,Component,避雷器与同轴电缆进行物理电气连接,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000090,Rosemount 3051S 无线压力变送器_主设备复位,RepairMethod,REQUIRES,375 现场手操器,Equipment,主设备复位操作依赖 375 现场手操器快捷键,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4
REL_000091,Rosemount 3051S 无线压力变送器_交叉模式拧紧螺栓,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_法兰螺栓初始扭矩值,Parameter,拧紧螺栓方法需要参考初始扭矩值参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000092,Rosemount 3051S 无线压力变送器_交叉模式拧紧螺栓,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_法兰螺栓最终扭矩值,Parameter,拧紧螺栓方法需要参考最终扭矩值参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000093,Rosemount 3051S 无线压力变送器_交叉模式拧紧螺栓,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_螺栓材料,Parameter,拧紧螺栓方法需要确认螺栓材料参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000094,Rosemount 3051S 无线压力变送器_加压前拧紧螺栓安全,SafetyNote,PREVENTS,Rosemount 3051S 无线压力变送器_导压管泄漏,FaultCause,加压前拧紧螺栓安全措施可防止导压管泄漏,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000095,Rosemount 3051S 无线压力变送器_变量重映射,RepairMethod,REQUIRES,375 现场手操器,Equipment,变量重映射操作依赖 375 现场手操器,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4
REL_000096,Rosemount 3051S 无线压力变送器_变量重映射,RepairMethod,REQUIRES,AMS 软件,Equipment,变量重映射操作依赖 AMS 智能设备管理系统,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4
REL_000097,Rosemount 3051S 无线压力变送器_天线,Component,HAS_SAFETY_NOTE,Rosemount 3051S 无线压力变送器_天线安全间距,SafetyNote,天线组件安装需遵守与安全间距相关的安全注意事项,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_000098,Rosemount 3051S 无线压力变送器_安装 RF 避雷器,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_避雷器接地规范,SafetyNote,安装避雷器时必须严格遵守接地规范,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000099,Rosemount 3051S 无线压力变送器_安装端线板,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_外壳盖金属接触安全,SafetyNote,正确安装端线板及外壳可确保金属接触安全,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000100,Rosemount 3051S 无线压力变送器_安装远程天线,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_天线垂直安装要求,SafetyNote,天线安装操作必须满足垂直度安全要求,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000101,Rosemount 3051S 无线压力变送器_安装远程天线,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_天线安装高度,Parameter,天线安装必须满足最小高度参数以确保通讯,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000102,Rosemount 3051S 无线压力变送器_导压管安装布置,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_导压管倾斜度要求,Parameter,导压管安装方法需要参考倾斜度要求参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000103,Rosemount 3051S 无线压力变送器_应用用户组态,RepairMethod,REQUIRES,AMS 软件,Equipment,应用用户组态操作必须依赖 AMS 软件环境执行,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_000104,Rosemount 3051S 无线压力变送器_无线设备加电,RepairMethod,REQUIRES,智能无线网关_高速运行模式,Parameter,无线设备加电操作建议依赖网关高速运行模式以确保快速连接,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_000105,Rosemount 3051S 无线压力变送器_查看连接状态,DiagnosticMethod,REQUIRES,375 现场手操器,Equipment,查看连接状态操作依赖 375 现场手操器快捷键,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4
REL_000106,Rosemount 3051S 无线压力变送器_法兰转接器安装,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_法兰螺栓最终扭矩值,Parameter,安装适配器时需要参考法兰螺栓最终扭矩值参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_000107,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_导压管摩擦损耗,FaultCause,导压管摩擦损耗是导致测量误差的原因,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000108,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_导压管残留气体,FaultCause,导压管残留气体是导致测量误差的原因,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000109,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_导压管泄漏,FaultCause,导压管泄漏是导致测量误差的原因,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000110,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_支管密度差异,FaultCause,支管密度差异是导致测量误差的原因,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000111,Rosemount 3051S 无线压力变送器_爆炸环境禁止带电拆卸盖,SafetyNote,PREVENTS,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,遵守防爆安全注意防止因爆炸导致的设备损坏或通讯中断,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_000112,Rosemount 3051S 无线压力变送器_移除电源模块,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_锂电池运输安全,SafetyNote,发运前移除电源模块可防止锂电池运输过程中的安全风险,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000113,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,375 现场手操器,Equipment,组态换算变量可使用 375 手操器执行,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_000114,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,AMS 软件,Equipment,组态换算变量可使用 AMS 软件执行,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_000115,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_LCD 显示屏,Component,组态显示方法依赖 LCD 显示屏组件,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_000116,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_控制回路模式,Parameter,组态换算变量前需将回路设为手动模式,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_000117,Rosemount 3051S 无线压力变送器_组态过程警戒,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_低警示值,Parameter,组态警戒方法需要设定低警示值,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_000118,Rosemount 3051S 无线压力变送器_组态过程警戒,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_高警示值,Parameter,组态警戒方法需要设定高警示值,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_000119,Rosemount 3051S 无线压力变送器_设备未连入网络,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,重新组态匹配的网络 ID 和连接密钥可修复设备未连入网络故障,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000120,Rosemount 3051S 无线压力变送器_设置过程变量单位,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_过程变量单位,Parameter,设置过程变量单位维修操作依赖于该参数配置,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2
REL_000121,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_网络 ID 或连接密钥不匹配,FaultCause,通讯连接失败通常由变送器与网关的网络 ID 或密钥不一致导致,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000122,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_设备描述符版本过旧,FaultCause,通讯连接失败可能由系统中设备描述符版本过旧导致,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000123,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,DIAGNOSED_BY,Rosemount 3051S 无线压力变送器_检查 HART 能力,DiagnosticMethod,通过检查系统 HART 能力来诊断通讯连接失败的原因,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000124,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,DIAGNOSED_BY,Rosemount 3051S 无线压力变送器_确认设备描述符,DiagnosticMethod,通过确认设备描述符版本来诊断通讯连接失败的原因,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000125,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_下载最新 DD 文件,RepairMethod,下载并安装最新 DD 文件可修复因描述符过旧导致的通讯故障,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_000126,Rosemount 3051S 无线压力变送器_重新盖好外壳盖,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_外壳盖金属接触安全,SafetyNote,正确重新盖好外壳盖可防止金属接触不良引发的安全隐患,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2
REL_000127,Rosemount 3051S 无线压力变送器_重新组装过程法兰,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_O 形圈凹槽保护,SafetyNote,组装过程中需遵循安全注意以防止损伤 O 形圈凹槽,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000128,Rosemount 3051S 无线压力变送器_重新组装过程法兰,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_O 形圈更换后热处理温度,Parameter,更换 O 形圈后需满足特定温度热处理条件方可拧紧,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_000129,Rosemount 3051S 无线压力变送器_阀组零点调整,RepairMethod,REQUIRES,WirelessHART 监测网络系统_Rosemount 305 一体化阀组,Equipment,零点调整操作需要依赖一体化阀组的平衡阀功能,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_000130,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_安装位置改变,FaultCause,零点偏移故障由安装位置改变导致液体压头变化引起,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_000131,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_传感器调整,RepairMethod,零点偏移故障可通过传感器调整方法进行修复复位,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_000132,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_阀组零点调整,RepairMethod,通过阀组零点调整方法消除安装造成的零点偏差,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_000133,Rosemount 3051S 无线压力变送器_高温过程材料接触禁忌,SafetyNote,PREVENTS,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,高温接触禁忌安全措施可防止测量误差,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_000134,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Enclosure,Equipment,系统包含外壳设备提供防护,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_000135,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Main Unit,Equipment,系统包含液压气动泵主体设备,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_000136,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Valve Pump,Equipment,系统包含阀泵设备作为核心执行单元,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_000137,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Warning Plate,Equipment,系统包含警告牌设备用于安全提示,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_000138,SMP Series Hydraulic Pump System,System,HAS_PARAMETER,SMP Series Hydraulic Pump_Warranty Period,Parameter,系统关联保修期限参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000139,SMP Series Hydraulic Pump System,System,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Warranty Scope,SafetyNote,系统关联保修范围安全须知,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000140,SMP Series Hydraulic Pump_Air Source Cut Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,切断气源安全规定用于防止检查时的人员伤害,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_000141,SMP Series Hydraulic Pump_Cartridge Valve Block,Component,BELONGS_TO,SMP Series Hydraulic Pump_Main Unit,Equipment,插装式阀块隶属于泵站主单元的内部核心部件,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_000142,SMP Series Hydraulic Pump_Consult Agent,RepairMethod,REPAIRED_BY,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,咨询代理商用于处理设备损坏故障,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_000143,SMP Series Hydraulic Pump_Control Valve,Component,CONTROLS,SMP Series Hydraulic Pump_Pneumatic Motor,Component,气控阀通过气路控制系统操控气动马达的运转,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_000144,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Accident And Abuse,FaultCause,设备损坏由意外事故或滥用导致,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000145,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Contamination,FaultCause,设备损坏由注油口或接头脏污引发,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_000146,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Improper Operation,FaultCause,设备损坏由操作不当导致,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000147,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Low Oil Level,FaultCause,液压油低于油标视窗位置可能会导致泵站设备损坏,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_000148,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Manufacturing Defect,FaultCause,设备损坏由材料缺陷导致,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000149,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_No Oil Start,FaultCause,设备损坏由无油启动泵站的违规操作导致,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_000150,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Overpressure Operation,FaultCause,超压操作导致设备损坏,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_000151,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Unauthorized Modification,FaultCause,设备损坏由未经授权改装导致,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000152,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Wrong Oil Type,FaultCause,错误液压油导致设备损坏,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_000153,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Free Replacement And Repair,RepairMethod,设备损坏可通过免费更换或维修修复,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_000154,SMP Series Hydraulic Pump_Eye Contact Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,眼部接触安全处理措施可防止油液溅入眼睛造成的伤害,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_000155,SMP Series Hydraulic Pump_Eye Injury Emergency Handling,RepairMethod,REPAIRED_BY,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,清水冲洗用于修复眼部受伤故障,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_000156,SMP Series Hydraulic Pump_High Noise Operation,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Pump Bearing Damage,FaultCause,运行强烈噪音由泵轴承损坏导致,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_000157,SMP Series Hydraulic Pump_High Noise Operation,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Replace Pump Bearing,RepairMethod,运行强烈噪音通过更换轴承修复,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_000158,SMP Series Hydraulic Pump_High Pressure Fluid Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,高压油管安全警示用于防止人员受伤,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_000159,SMP Series Hydraulic Pump_High Pressure Hose,Component,CONNECTS_TO,SMP Series Hydraulic Pump_Quick Connector,Component,高压软管通过快速接头连接外部设备,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_000160,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_FAULT,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,高压软管组件可能发生爆裂故障,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000161,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_FAULT,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,高压软管组件可能发生内部损坏故障,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000162,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hose Min Bending Radius,Parameter,高压软管组件具备最小弯曲半径参数约束,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000163,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hose Rated Pressure 100Mpa,Parameter,高压软管组件具备 100Mpa 等级压力参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000164,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hose Rated Pressure 70Mpa,Parameter,高压软管组件具备 70Mpa 等级压力参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000165,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Bending Safety,SafetyNote,高压软管组件关联弯曲半径安全警告,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000166,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Dragging Safety,SafetyNote,高压软管组件关联拖拉吊装安全警告,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000167,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Environment Safety,SafetyNote,高压软管组件关联使用环境安全警告,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000168,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Impact Safety,SafetyNote,高压软管组件关联重物冲击安全警告,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000169,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Overpressure Safety,SafetyNote,高压软管组件关联超压使用安全警告,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000170,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Passageway Protection,SafetyNote,高压软管组件关联通道布置防护安全警告,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_000171,SMP Series Hydraulic Pump_Hose Bending Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,弯曲安全规定防止软管内部损坏故障,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
